"FileName","Drive_#","Access_Mode","Size","Last_Access","Last_Modify","Created"
"C:\Windows\System32\Printing_Admin_Scripts\en-US\prndrvr.vbs","2","33206","51312","2016/01/09 04:02:01","2010/11/21 02:06:18","2010/11/21 02:06:18"
"C:\Windows\System32\Printing_Admin_Scripts\en-US\prnjobs.vbs","2","33206","69882","2016/01/09 04:02:01","2010/11/21 02:06:18","2010/11/21 02:06:18"
"C:\Windows\System32\Printing_Admin_Scripts\en-US\prnmngr.vbs","2","33206","81048","2016/01/09 04:02:01","2010/11/21 02:06:18","2010/11/21 02:06:18"
"C:\Windows\System32\Printing_Admin_Scripts\en-US\prnport.vbs","2","33206","56756","2016/01/09 04:02:01","2010/11/21 02:06:18","2010/11/21 02:06:18"
"C:\Windows\System32\Printing_Admin_Scripts\en-US\prnqctl.vbs","2","33206","51462","2016/01/09 04:02:01","2010/11/21 02:06:18","2010/11/21 02:06:18"
"C:\Windows\System32\Printing_Admin_Scripts\en-US\pubprn.vbs","2","33206","7418","2016/01/09 04:02:01","2010/11/21 02:06:18","2010/11/21 02:06:18"
"C:\Windows\SysWOW64\slmgr.vbs","2","33206","113629","2016/09/09 05:25:20","2009/06/10 16:38:48","2009/06/10 16:38:48"
"C:\Windows\SysWOW64\winrm.vbs","2","33206","204105","2016/09/11 04:47:04","2013/09/16 02:34:24","2016/09/05 12:47:29"
"C:\Windows\SysWOW64\Printing_Admin_Scripts\en-US\prncnfg.vbs","2","33206","105940","2016/01/09 04:02:01","2010/11/21 02:06:18","2010/11/21 02:06:18"
"C:\Windows\SysWOW64\Printing_Admin_Scripts\en-US\prndrvr.vbs","2","33206","51312","2016/01/09 04:02:01","2010/11/21 02:06:18","2010/11/21 02:06:18"
"C:\Windows\SysWOW64\Printing_Admin_Scripts\en-US\prnjobs.vbs","2","33206","69882","2016/01/09 04:02:01","2010/11/21 02:06:18","2010/11/21 02:06:18"
"C:\Windows\SysWOW64\Printing_Admin_Scripts\en-US\prnmngr.vbs","2","33206","81048","2016/01/09 04:02:01","2010/11/21 02:06:18","2010/11/21 02:06:18"
"C:\Windows\SysWOW64\Printing_Admin_Scripts\en-US\prnport.vbs","2","33206","56756","2016/01/09 04:02:01","2010/11/21 02:06:18","2010/11/21 02:06:18"
"C:\Windows\SysWOW64\Printing_Admin_Scripts\en-US\prnqctl.vbs","2","33206","51462","2016/01/09 04:02:01","2010/11/21 02:06:18","2010/11/21 02:06:18"
"C:\Windows\SysWOW64\Printing_Admin_Scripts\en-US\pubprn.vbs","2","33206","7418","2016/01/09 04:02:01","2010/11/21 02:06:18","2010/11/21 02:06:18"
"C:\Windows\winsxs\amd64_microsoft-windows-iis-legacyscripts_31bf3856ad364e35_6.1.7600.16385_none_da3b5e9090e80564\adsutil.vbs","2","33206","98133","2016/01/09 04:06:30","2009/06/10 15:38:37","2009/07/13 15:49:39"
"C:\Windows\winsxs\amd64_microsoft-windows-iis-legacyscripts_31bf3856ad364e35_6.1.7600.16385_none_da3b5e9090e80564\IIsExt.vbs","2","33206","41401","2016/01/09 04:06:30","2009/06/10 15:38:45","2009/07/13 15:49:39"
"C:\Windows\winsxs\amd64_microsoft-windows-nettrace-netsh-helper_31bf3856ad364e35_6.1.7600.16385_none_f72251fe8a04e1e5\gatherNetworkInfo.vbs","2","33206","40552","2016/09/11 05:20:35","2009/06/10 15:36:24","2009/06/10 15:36:24"
"C:\Windows\winsxs\amd64_microsoft-windows-p..inscripts.resources_31bf3856ad364e35_6.1.7600.16385_en-us_6aa2519d66015923\prncnfg.vbs","2","33206","105940","2016/01/09 03:59:12","2010/11/21 02:06:17","2010/11/21 02:06:17"
"C:\Windows\winsxs\amd64_microsoft-windows-p..inscripts.resources_31bf3856ad364e35_6.1.7600.16385_en-us_6aa2519d66015923\prndrvr.vbs","2","33206","51312","2016/01/09 03:59:12","2010/11/21 02:06:17","2010/11/21 02:06:17"
"C:\Windows\winsxs\amd64_microsoft-windows-p..inscripts.resources_31bf3856ad364e35_6.1.7600.16385_en-us_6aa2519d66015923\prnjobs.vbs","2","33206","69882","2016/01/09 03:59:13","2010/11/21 02:06:17","2010/11/21 02:06:17"
"C:\Windows\winsxs\amd64_microsoft-windows-p..inscripts.resources_31bf3856ad364e35_6.1.7600.16385_en-us_6aa2519d66015923\prnmngr.vbs","2","33206","81048","2016/01/09 03:59:13","2010/11/21 02:06:17","2010/11/21 02:06:17"
"C:\Windows\winsxs\amd64_microsoft-windows-p..inscripts.resources_31bf3856ad364e35_6.1.7600.16385_en-us_6aa2519d66015923\prnport.vbs","2","33206","56756","2016/01/09 03:59:13","2010/11/21 02:06:17","2010/11/21 02:06:17"
"C:\Windows\winsxs\amd64_microsoft-windows-p..inscripts.resources_31bf3856ad364e35_6.1.7600.16385_en-us_6aa2519d66015923\prnqctl.vbs","2","33206","51462","2016/01/09 03:59:13","2010/11/21 02:06:17","2010/11/21 02:06:17"
"C:\Windows\winsxs\amd64_microsoft-windows-p..inscripts.resources_31bf3856ad364e35_6.1.7600.16385_en-us_6aa2519d66015923\pubprn.vbs","2","33206","7418","2016/01/09 03:59:13","2010/11/21 02:06:17","2010/11/21 02:06:17"
"C:\Windows\winsxs\amd64_microsoft-windows-security-spp-tools_31bf3856ad364e35_6.1.7600.16385_none_a18e37c5d8d164ed\slmgr.vbs","2","33206","113629","2016/09/09 05:30:48","2009/06/10 15:59:12","2009/06/10 15:59:12"
"C:\Windows\winsxs\amd64_microsoft-windows-w..for-management-core_31bf3856ad364e35_6.1.7601.17514_none_288b7acec3a75696\winrm.vbs","2","33206","201034","2016/06/13 18:29:39","2009/06/10 16:00:54","2009/07/13 17:53:10"
"C:\Windows\winsxs\amd64_microsoft-windows-w..for-management-core_31bf3856ad364e35_6.1.7601.18619_none_2890675ec3a2ec11\winrm.vbs","2","33206","201034","2016/06/13 18:29:39","2009/06/10 16:00:54","2009/07/13 17:53:10"
"C:\Windows\winsxs\amd64_microsoft-windows-w..for-management-core_31bf3856ad364e35_6.1.7601.22826_none_290c3545dccb58ee\winrm.vbs","2","33206","201034","2016/06/13 18:29:39","2009/06/10 16:00:54","2009/07/13 17:53:10"
"C:\Windows\winsxs\amd64_microsoft-windows-w..for-management-core_31bf3856ad364e35_7.2.7601.16406_none_e237a9baed4f587b\winrm.vbs","2","33206","204105","2016/09/11 04:47:49","2013/09/16 02:34:24","2016/09/05 12:47:29"
"C:\Windows\winsxs\wow64_microsoft-windows-iis-legacyscripts_31bf3856ad364e35_6.1.7600.16385_none_e49008e2c548c75f\IIsExt.vbs","2","33206","41401","2016/01/09 04:25:44","2009/06/10 16:21:27","2009/07/13 16:03:55"
"C:\Windows\winsxs\wow64_microsoft-windows-w..for-management-core_31bf3856ad364e35_6.1.7601.17514_none_32e02520f8081891\winrm.vbs","2","33206","201034","2016/06/13 18:28:35","2009/06/10 16:40:47","2009/07/13 17:06:29"
"C:\Windows\winsxs\wow64_microsoft-windows-w..for-management-core_31bf3856ad364e35_6.1.7601.18619_none_32e511b0f803ae0c\winrm.vbs","2","33206","201034","2016/06/13 18:28:35","2009/06/10 16:40:47","2009/07/13 17:06:29"
"C:\Windows\winsxs\wow64_microsoft-windows-w..for-management-core_31bf3856ad364e35_6.1.7601.22826_none_3360df98112c1ae9\winrm.vbs","2","33206","201034","2016/06/13 18:28:35","2009/06/10 16:40:47","2009/07/13 17:06:29"
"C:\Windows\winsxs\wow64_microsoft-windows-w..for-management-core_31bf3856ad364e35_7.2.7601.16406_none_ec8c540d21b01a76\winrm.vbs","2","33206","204105","2016/09/05 12:50:34","2013/09/16 02:34:24","2016/09/05 12:47:29"
"C:\Windows\winsxs\x86_microsoft-windows-p..inscripts.resources_31bf3856ad364e35_6.1.7600.16385_en-us_0e83b619ada3e7ed\prncnfg.vbs","2","33206","105940","2016/01/09 04:02:01","2010/11/21 02:06:18","2010/11/21 02:06:18"
"C:\Windows\winsxs\x86_microsoft-windows-p..inscripts.resources_31bf3856ad364e35_6.1.7600.16385_en-us_0e83b619ada3e7ed\prndrvr.vbs","2","33206","51312","2016/01/09 04:02:01","2010/11/21 02:06:18","2010/11/21 02:06:18"
"C:\Windows\winsxs\x86_microsoft-windows-p..inscripts.resources_31bf3856ad364e35_6.1.7600.16385_en-us_0e83b619ada3e7ed\prnjobs.vbs","2","33206","69882","2016/01/09 04:02:01","2010/11/21 02:06:18","2010/11/21 02:06:18"
"C:\Windows\winsxs\x86_microsoft-windows-p..inscripts.resources_31bf3856ad364e35_6.1.7600.16385_en-us_0e83b619ada3e7ed\prnmngr.vbs","2","33206","81048","2016/01/09 04:02:01","2010/11/21 02:06:18","2010/11/21 02:06:18"
"C:\Windows\winsxs\x86_microsoft-windows-p..inscripts.resources_31bf3856ad364e35_6.1.7600.16385_en-us_0e83b619ada3e7ed\prnport.vbs","2","33206","56756","2016/01/09 04:02:01","2010/11/21 02:06:18","2010/11/21 02:06:18"
"C:\Windows\winsxs\x86_microsoft-windows-p..inscripts.resources_31bf3856ad364e35_6.1.7600.16385_en-us_0e83b619ada3e7ed\prnqctl.vbs","2","33206","51462","2016/01/09 04:02:01","2010/11/21 02:06:18","2010/11/21 02:06:18"
"C:\Windows\winsxs\x86_microsoft-windows-p..inscripts.resources_31bf3856ad364e35_6.1.7600.16385_en-us_0e83b619ada3e7ed\pubprn.vbs","2","33206","7418","2016/01/09 04:02:01","2010/11/21 02:06:18","2010/11/21 02:06:18"
"C:\Windows\winsxs\x86_microsoft-windows-security-spp-tools_31bf3856ad364e35_6.1.7600.16385_none_456f9c422073f3b7\slmgr.vbs","2","33206","113629","2016/01/09 04:00:59","2009/06/10 16:38:48","2009/06/10 16:38:48"
